CLIENTNUM,Churn,churn_probability,risk_band
716938383,0,0.0005,Low
709976358,0,0.0,Low
715688958,0,0.0,Low
721493883,0,0.0,Low
709830783,0,0.0,Low
715354983,0,0.0,Low
713532858,0,0.0,Low
721295658,0,0.0045,Low
720313083,0,0.0,Low
720724008,0,0.0,Low
712828533,0,0.0,Low
717007458,0,0.0,Low
710728458,0,0.0,Low
717720108,0,0.0,Low
720648483,0,0.0097,Low
770146008,0,0.284,Medium
714829683,0,0.0,Low
717015333,0,0.0,Low
757837458,0,0.0,Low
719240358,0,0.0,Low
719036883,0,0.0015,Low
714000108,0,0.0004,Low
720786033,0,0.0067,Low
708917133,0,0.0053,Low
818929158,0,0.2276,Medium
709513458,0,0.0,Low
717705858,0,0.7644,High
716573058,1,0.9959,Very High
827695683,0,0.0,Low
819189108,0,0.0,Low
716977758,1,0.8431,Very High
714901383,0,0.0,Low
718500633,0,0.0,Low
713516433,0,0.0,Low
715140933,0,0.0,Low
712642533,0,0.0,Low
721498008,0,0.0015,Low
717189183,0,0.0,Low
708902883,0,0.0002,Low
817889583,1,0.9966,Very High
717242058,1,1.0,Very High
715628733,0,0.0003,Low
716613933,0,0.0,Low
712709508,0,0.3323,Medium
716306583,1,0.9866,Very High
720026058,0,0.0,Low
756397458,0,0.0002,Low
712644483,0,0.0,Low
814489683,0,0.0,Low
789111483,0,0.0,Low
709573533,0,0.0,Low
807137808,0,0.0,Low
711861258,0,0.0009,Low
716660583,0,0.0,Low
717222033,0,0.0,Low
716617608,0,0.0052,Low
716786808,0,0.0,Low
718882008,0,0.0,Low
770975133,0,0.0,Low
715234008,0,0.0,Low
709326183,0,0.0,Low
721233033,1,1.0,Very High
712319958,0,0.0,Low
712198983,0,0.0007,Low
772103208,0,0.0,Low
779502333,1,0.9785,Very High
718737708,0,0.0,Low
821351958,0,0.0,Low
716142858,0,0.0,Low
826079508,0,0.0,Low
773236983,0,0.0015,Low
826717533,0,0.0,Low
789334458,0,0.0,Low
814092858,0,0.0,Low
708355683,0,0.0055,Low
803124408,1,1.0,Very High
789964983,1,1.0,Very High
720303933,0,0.0,Low
708665133,0,0.0,Low
828236133,0,0.0,Low
712000758,0,0.0002,Low
715378383,0,0.0,Low
769985883,0,0.0002,Low
709297608,1,0.9971,Very High
716971833,0,0.0,Low
801373833,0,0.1063,Low
716040783,0,0.0091,Low
817977933,1,0.6825,High
827055333,0,0.7543,High
772116408,0,0.0,Low
734924658,0,0.0,Low
711775383,0,0.0,Low
715019058,0,0.0,Low
780715683,0,0.0,Low
827341383,0,0.0,Low
708757233,0,0.0,Low
710504283,0,0.0,Low
713919183,0,0.0,Low
713171358,0,0.0,Low
773140683,0,0.0,Low
716358033,0,0.0022,Low
826410708,0,0.0007,Low
789717708,0,0.0,Low
711679533,0,0.0017,Low
711342483,0,0.0001,Low
720242733,0,0.0,Low
721213833,0,0.0,Low
756624183,0,0.0,Low
717622308,0,0.0,Low
714629358,1,1.0,Very High
744307008,0,0.0,Low
708871158,0,0.0004,Low
710979033,0,0.0,Low
818903583,0,0.0,Low
712980333,0,0.0,Low
717655458,0,0.0,Low
822112383,0,0.0,Low
711538758,1,0.9999,Very High
719987733,1,0.9987,Very High
719184783,0,0.0,Low
715857183,0,0.0007,Low
719657583,1,0.9999,Very High
789713208,1,1.0,Very High
802031583,0,0.0,Low
711529383,0,0.0,Low
715371108,1,0.9909,Very High
712988958,0,0.0,Low
713005908,0,0.0,Low
712236483,0,0.0,Low
711852783,0,0.0,Low
780056733,0,0.0015,Low
796903083,1,1.0,Very High
716014983,0,0.0,Low
712521783,0,0.0,Low
780045708,0,0.0,Low
719488008,0,0.0035,Low
771575058,0,0.0036,Low
772137183,1,0.9992,Very High
779709033,0,0.0,Low
709716258,0,0.0001,Low
737986083,0,0.0,Low
713343333,0,0.0,Low
779331558,0,0.986,Very High
714973758,0,0.0003,Low
718009158,0,0.0,Low
789597408,0,0.0001,Low
712165308,0,0.0005,Low
821768658,1,0.9689,Very High
719341683,0,0.0,Low
708637758,0,0.0001,Low
779974758,0,0.0007,Low
821815458,0,0.0,Low
711708408,0,0.0,Low
812449758,1,1.0,Very High
715682208,0,0.0,Low
719914908,0,0.0,Low
714744783,0,0.0,Low
710809833,0,0.0281,Low
720942333,0,0.7184,High
709423158,0,0.0001,Low
718307433,0,0.0,Low
772607433,0,0.0009,Low
801709308,0,0.0092,Low
778502958,0,0.0345,Low
806656083,0,0.0,Low
823635033,0,0.0,Low
718739508,0,0.0,Low
709272333,0,0.0,Low
721538883,0,0.0,Low
718835583,0,0.0,Low
827970933,0,0.0,Low
719888358,0,0.0,Low
717030633,0,0.0133,Low
815085708,1,1.0,Very High
716332533,0,0.0,Low
822964683,0,0.0,Low
719335233,0,0.0,Low
779683683,0,0.0006,Low
712653183,0,0.0,Low
715485483,1,0.5236,High
788912658,0,0.0001,Low
711396483,0,0.0,Low
789220008,0,0.0001,Low
716436483,0,0.9992,Very High
717661908,0,0.0002,Low
778459833,0,0.0,Low
769448658,0,0.0,Low
820346133,0,0.0001,Low
720119808,0,0.0481,Low
721523658,0,0.0,Low
711176133,0,0.0,Low
794560833,1,1.0,Very High
718197108,1,0.7883,High
713750583,0,0.191,Low
769576608,0,0.0,Low
708626058,0,0.0,Low
710333883,1,0.9975,Very High
715401633,0,0.9152,Very High
755220783,0,0.0,Low
789603183,0,0.0,Low
767564358,0,0.0,Low
789744033,0,0.0,Low
709887483,0,0.0,Low
779765058,0,0.0,Low
789177333,1,0.9777,Very High
717262833,0,0.0,Low
714878508,0,0.9964,Very High
711079308,1,0.9989,Very High
794510358,0,0.0,Low
715033533,0,0.0,Low
779400183,0,0.3764,Medium
716636808,0,0.001,Low
708733983,1,0.9894,Very High
710521383,0,0.0088,Low
720075558,0,0.0,Low
716468658,0,0.0,Low
717569283,0,0.0,Low
787491483,0,0.0,Low
779995833,0,0.0,Low
714215058,0,0.0,Low
789407958,0,0.0,Low
715118058,0,0.0001,Low
713672208,0,0.0003,Low
720865383,0,0.0001,Low
713701533,0,0.0,Low
778895883,0,0.0,Low
719655258,0,0.0,Low
711205758,1,0.9994,Very High
806264958,0,0.0,Low
714659133,1,0.9992,Very High
716425833,1,0.1165,Low
712166583,0,0.0,Low
713124558,0,0.0,Low
714048783,0,0.0,Low
708784908,0,0.0,Low
714332658,0,0.0,Low
719169783,0,0.3073,Medium
718270833,0,0.0,Low
721268133,0,0.0,Low
795343683,0,0.0,Low
715611933,0,0.0001,Low
711184983,0,0.0,Low
779601783,0,0.0,Low
784263558,0,0.0005,Low
720795858,0,0.0001,Low
756629133,0,0.9914,Very High
714387108,0,0.4266,Medium
712164333,1,0.012,Low
714429258,0,0.0003,Low
796791258,0,0.0,Low
711220683,0,0.0,Low
717582558,0,0.0,Low
714779733,0,0.2021,Medium
817965858,0,0.0,Low
717358158,0,0.0,Low
720301458,0,0.0,Low
826471458,1,0.9986,Very High
794579658,0,0.0,Low
717052158,0,0.0,Low
818311533,0,0.0,Low
716156508,0,0.0,Low
711191808,0,0.0,Low
712084383,0,0.0,Low
788641758,0,0.0,Low
788768883,0,0.0,Low
713277783,0,0.3961,Medium
717451833,0,0.0001,Low
712291308,0,0.0,Low
712852233,0,0.0,Low
712312908,0,0.0,Low
773457558,0,0.0,Low
716194683,0,0.0121,Low
720563058,0,0.0,Low
719502183,0,0.0,Low
712287333,0,0.0,Low
716944983,0,0.0157,Low
718115733,0,0.0001,Low
827691858,0,0.5193,High
716431833,0,0.0,Low
717265983,0,0.0,Low
769578858,0,0.0,Low
712815858,0,0.0,Low
815851233,1,0.9724,Very High
779425608,0,0.0,Low
811532208,0,0.0,Low
713896533,0,0.0,Low
712546233,0,0.0,Low
772148058,0,0.6779,High
771776808,1,0.9994,Very High
715905633,0,0.0,Low
778282758,0,0.0,Low
717886008,0,0.0009,Low
709985133,0,0.0088,Low
709289358,0,0.0,Low
720457608,0,0.0,Low
780612558,0,0.0079,Low
714216033,0,0.0,Low
710577708,0,0.0,Low
719462433,0,0.0,Low
769063308,0,0.0001,Low
715136583,0,0.0,Low
710915358,0,0.0,Low
709841433,0,0.0,Low
710509758,0,0.0006,Low
720527058,0,0.0,Low
711787383,0,0.0,Low
715824108,0,0.0,Low
719474583,0,0.4854,Medium
719282433,0,0.0001,Low
772669833,0,0.0001,Low
789365508,1,1.0,Very High
806641683,0,0.0,Low
805534608,0,0.0002,Low
781117533,0,0.0017,Low
710294808,0,0.0,Low
718788258,0,0.0,Low
716404383,1,0.9975,Very High
824795358,0,0.0,Low
715196508,0,0.0,Low
779051808,0,0.0,Low
720695583,0,0.0,Low
826414083,0,0.0,Low
708426483,0,0.0,Low
787472283,0,0.0,Low
716948283,0,0.0,Low
778375458,0,0.0,Low
718504983,0,0.0001,Low
709625733,0,0.0,Low
719357058,0,0.0,Low
709626858,0,0.0,Low
711843708,1,1.0,Very High
711349083,0,0.0015,Low
721462458,0,0.0,Low
780833058,0,0.0,Low
769962933,0,0.0,Low
719095533,0,0.0009,Low
709718058,0,0.0,Low
819151083,0,0.0,Low
770778108,0,0.0,Low
718877883,1,0.2119,Medium
710376708,0,0.0004,Low
718366983,0,0.0,Low
719604858,1,1.0,Very High
714549558,1,0.9991,Very High
822955008,1,0.559,High
712986483,0,0.0,Low
779597133,0,0.0,Low
758426583,0,0.0,Low
716805408,0,0.0,Low
711275433,1,0.9992,Very High
778968408,0,0.0001,Low
827117808,1,0.999,Very High
804462633,1,1.0,Very High
709321908,1,0.7136,High
714907908,0,0.0,Low
818336508,0,0.0,Low
712597233,1,0.9956,Very High
711964533,0,0.0,Low
716705433,0,0.0,Low
717983058,0,0.0005,Low
709587783,0,0.0003,Low
709804533,0,0.0,Low
712076358,0,0.0,Low
711670308,0,0.0,Low
720717108,0,0.0,Low
784789758,0,0.0,Low
779689233,0,0.0,Low
788792583,0,0.0,Low
710657508,0,0.0,Low
716393958,0,0.0,Low
770708133,0,0.0,Low
766131033,0,0.0004,Low
719816583,1,0.961,Very High
715376508,0,0.0,Low
709300458,0,0.0,Low
778340733,0,0.0001,Low
708195633,0,0.0077,Low
714729933,0,0.0,Low
794514108,0,0.0001,Low
812501358,0,0.0,Low
718961208,0,0.0,Low
814459833,0,0.3564,Medium
720363258,0,0.0,Low
714496083,0,0.0002,Low
713004933,1,0.8265,Very High
712011633,0,0.0,Low
772466508,1,0.9012,Very High
708225483,0,0.0,Low
788923758,0,0.0,Low
789150633,0,0.0,Low
710809083,0,0.0071,Low
787669233,0,0.0,Low
708119658,0,0.7211,High
737921733,1,0.0266,Low
765940683,0,0.0645,Low
719732433,0,0.0,Low
715491483,0,0.0,Low
783381933,0,0.0,Low
811554708,0,0.0,Low
719536608,0,0.0,Low
720753183,0,0.0,Low
714505683,0,0.0015,Low
711942783,0,0.0,Low
714031983,0,0.0,Low
711372258,0,0.0001,Low
710825658,0,0.0,Low
716575758,1,1.0,Very High
714732183,0,0.0,Low
714097683,1,0.9998,Very High
720568083,0,0.6843,High
708121908,1,1.0,Very High
778710783,0,0.0,Low
713745783,0,0.0,Low
711043983,0,0.0,Low
716438433,0,0.0,Low
709435533,1,0.9998,Very High
711080358,0,0.0,Low
718677858,0,0.0,Low
720259308,0,0.0,Low
719346708,0,0.0,Low
719874633,1,1.0,Very High
720286908,0,0.0,Low
719168883,1,1.0,Very High
789893808,0,0.996,Very High
772472208,0,0.0138,Low
710402508,0,0.0,Low
710218233,0,0.0,Low
714212358,1,0.9997,Very High
812956983,0,0.0,Low
780241758,0,0.0094,Low
711580908,0,0.0,Low
712835433,0,0.0,Low
716461683,0,0.0,Low
713617608,0,0.0,Low
714622833,0,0.0,Low
712115958,0,0.0,Low
712033833,0,0.0,Low
714548733,0,0.0076,Low
719523108,0,0.0,Low
710881008,0,0.0,Low
715098333,0,0.0,Low
708211383,0,0.0,Low
715054683,0,0.0041,Low
710670633,0,0.654,High
784560258,0,0.0,Low
710871108,0,0.0,Low
787770858,0,0.0,Low
721104708,1,0.9999,Very High
717461283,1,0.9676,Very High
803028858,1,1.0,Very High
716628633,0,0.0,Low
813380058,0,0.1706,Low
770135358,0,0.0,Low
719301258,0,0.0,Low
711340233,0,0.0,Low
710002833,0,0.0,Low
808705758,0,0.0,Low
710839308,0,0.0,Low
768687183,0,0.0032,Low
720541758,0,0.0,Low
712263258,0,0.0003,Low
712751133,1,0.8683,Very High
779662308,0,0.0,Low
719260608,0,0.0001,Low
803319633,0,0.0,Low
708170508,1,0.9996,Very High
711891933,0,0.0004,Low
802875333,0,0.0754,Low
719991783,0,0.0,Low
745435533,0,0.0,Low
718063083,0,0.0,Low
710713608,0,0.0,Low
720487308,0,0.0746,Low
719770158,1,1.0,Very High
712283808,0,0.0058,Low
779737233,0,0.0,Low
751076058,0,0.0,Low
736552308,0,0.0,Low
720578058,0,0.0,Low
714932658,0,0.0,Low
804708633,0,0.0,Low
716271183,1,0.9743,Very High
712442508,0,0.0,Low
719165508,0,0.0001,Low
826467333,0,0.0,Low
721027083,0,0.0,Low
713764458,0,0.0,Low
816261858,1,0.9968,Very High
710850633,0,0.0,Low
805282908,0,0.0002,Low
771246708,0,0.0,Low
785119833,0,0.0003,Low
716780283,0,0.0,Low
716546283,0,0.0,Low
721308033,1,0.9999,Very High
779270883,0,0.0,Low
822061683,0,0.0,Low
710058033,0,0.0,Low
710678658,0,0.0,Low
712943508,0,0.0,Low
816263808,0,0.0,Low
714162033,0,0.2242,Medium
711238908,0,0.0001,Low
713971608,0,0.0,Low
715193433,0,0.0,Low
713111883,0,0.0,Low
716911608,0,0.0,Low
822898758,0,0.0005,Low
712085733,0,0.0002,Low
718583133,0,0.0,Low
772095858,0,0.0,Low
780074733,0,0.0,Low
710182383,0,0.0,Low
713418558,0,0.0,Low
715445883,0,0.0,Low
718599108,0,0.0,Low
711546333,0,0.0,Low
721513833,0,0.0,Low
771669183,0,0.0,Low
774760458,1,0.9782,Very High
713453733,0,0.0,Low
804415083,1,0.4986,Medium
711419133,0,0.0,Low
710691633,0,0.0,Low
715008858,0,0.0,Low
771424908,1,0.998,Very High
771215583,0,0.0,Low
711012783,1,0.9999,Very High
827408058,0,0.0,Low
713904708,0,0.0,Low
807596358,0,0.0,Low
708788583,1,0.8817,Very High
713446083,0,0.0,Low
717888108,0,0.0006,Low
819714408,1,0.0026,Low
716853258,0,0.0,Low
719455083,0,0.0,Low
779299233,0,0.0,Low
771922008,0,0.0,Low
708887433,0,0.0245,Low
713214558,0,0.0,Low
718038483,0,0.0,Low
714053358,0,0.0,Low
713730933,1,1.0,Very High
762775908,0,0.0,Low
713181558,0,0.0,Low
713079108,0,0.0,Low
804426858,0,0.0003,Low
788379933,0,0.0,Low
713740533,0,0.0019,Low
712235433,1,1.0,Very High
811705233,0,0.0,Low
714594933,0,0.0,Low
714377058,1,0.9999,Very High
827114058,0,0.0,Low
708654933,1,0.9999,Very High
720283758,1,0.9956,Very High
801994458,0,0.0025,Low
718834233,0,0.0,Low
719196858,0,0.0,Low
708451233,0,0.0,Low
718735908,1,0.9593,Very High
789339633,0,0.0001,Low
804833058,1,0.9996,Very High
712542258,0,0.0,Low
713639058,1,0.0038,Low
709560258,1,1.0,Very High
718317258,0,0.0,Low
720362058,1,0.9268,Very High
712606158,0,0.0,Low
713162358,0,0.0,Low
710673558,0,0.0,Low
710096658,0,0.9998,Very High
721313808,0,0.0,Low
778924158,0,0.0,Low
719602908,1,0.9996,Very High
820383558,0,0.0008,Low
717953283,0,0.0005,Low
710327508,0,0.0,Low
785134758,0,0.0,Low
811970808,0,0.0,Low
718676283,0,0.0,Low
720439533,0,0.0,Low
793720908,0,0.0,Low
708937608,0,0.0,Low
769189083,0,0.0,Low
713455233,0,0.0,Low
719563158,0,0.0,Low
753118533,0,0.0,Low
713265858,0,0.0,Low
709713033,1,0.996,Very High
711608958,0,0.0,Low
708633783,1,0.9861,Very High
714532158,0,0.0,Low
720950283,1,0.1299,Low
809797158,0,0.0,Low
713692683,0,0.0001,Low
710748483,0,0.0,Low
720868683,0,0.8288,Very High
787532808,0,0.0001,Low
709453833,0,0.0,Low
712114458,0,0.0,Low
811013658,0,0.0,Low
789180933,0,0.0,Low
717151383,0,0.0,Low
712470033,0,0.0001,Low
717840108,1,1.0,Very High
709131033,0,0.0,Low
721506708,0,0.0,Low
716039433,0,0.0,Low
710874933,0,0.0075,Low
794682483,0,0.0001,Low
709229358,0,0.0,Low
772177308,0,0.0351,Low
715016508,1,1.0,Very High
716071233,0,0.0,Low
818308533,0,0.0201,Low
711000933,0,0.0026,Low
760104333,0,0.0,Low
718201383,0,0.0131,Low
779450958,0,0.0,Low
717990183,0,0.0,Low
721252683,0,0.0,Low
710505483,0,0.0,Low
711587433,0,0.0072,Low
720964683,0,0.0003,Low
711478233,0,0.0001,Low
717096858,0,0.0,Low
719739108,0,0.0096,Low
717432933,0,0.0,Low
721501308,0,0.0,Low
714169083,0,0.0,Low
710194683,0,0.1605,Low
715365183,0,0.0,Low
715448058,0,0.0,Low
779008158,0,0.0,Low
712822758,0,0.0004,Low
717466158,0,0.0019,Low
798687258,0,0.0,Low
717380133,0,0.0,Low
709693833,0,0.953,Very High
804847308,0,0.0,Low
716321583,0,0.0162,Low
712685733,0,0.0,Low
781306758,1,0.9989,Very High
743912958,0,0.0,Low
712294083,1,0.9999,Very High
716630508,0,0.0,Low
711334983,1,1.0,Very High
717442758,0,0.0,Low
709137558,0,0.0,Low
714366708,0,0.0,Low
711925608,0,0.0,Low
721202058,0,0.0001,Low
716931183,0,0.0001,Low
800164083,0,0.0,Low
719682183,0,0.6586,High
710984133,0,0.0,Low
780307233,0,0.0,Low
716434533,1,0.9921,Very High
828215508,1,0.9971,Very High
716138958,0,0.0,Low
709276908,0,0.0,Low
815767983,0,0.0,Low
712812408,1,1.0,Very High
712403358,0,0.0,Low
717826308,0,0.0,Low
753443583,0,0.0,Low
721428333,0,0.0,Low
719910333,0,0.0,Low
713585958,1,0.9999,Very High
712866933,0,0.0,Low
719219883,0,0.0,Low
779170008,0,0.0,Low
779727558,0,0.0,Low
714373308,0,0.0,Low
715000383,0,0.0,Low
710493558,1,1.0,Very High
778839108,0,0.0,Low
715548183,0,0.0,Low
712545183,0,0.0,Low
779032308,0,0.0,Low
721500108,0,0.1112,Low
713389233,0,0.0004,Low
718811058,0,0.0,Low
717084708,0,0.0,Low
778247358,0,0.0,Low
710702733,0,0.0,Low
815240358,0,0.0,Low
715165758,0,0.0121,Low
827964858,1,0.997,Very High
773667708,1,0.9993,Very High
717400533,0,0.0,Low
713586858,0,0.0,Low
711393483,0,0.0,Low
812979408,1,0.9993,Very High
711877458,0,0.0,Low
714351558,0,0.0,Low
828343083,0,0.0,Low
790002783,0,0.0,Low
708615183,0,0.0,Low
718509858,0,0.0,Low
718540308,0,0.0,Low
778180158,0,0.0,Low
778242708,0,0.0,Low
806947308,1,0.4198,Medium
714899283,0,0.0,Low
708386958,1,0.9998,Very High
710986758,0,0.0,Low
718220358,1,0.9999,Very High
710568333,0,0.1296,Low
712656783,1,0.9999,Very High
717483558,0,0.0,Low
721440633,0,0.0,Low
738899658,1,0.9999,Very High
711423558,0,0.0,Low
721522533,0,0.0,Low
708558408,0,0.0,Low
714727833,1,0.9981,Very High
714365883,0,0.0,Low
715856208,0,0.0,Low
708944958,0,0.0,Low
771516333,0,0.0,Low
772051308,0,0.0,Low
788350908,0,0.0,Low
818322033,0,0.0,Low
716288958,0,0.0,Low
712347258,0,0.0001,Low
779072733,0,0.0,Low
710003958,0,0.0,Low
715287708,0,0.0,Low
708774708,0,0.0,Low
713535033,0,0.0,Low
719314683,0,0.0,Low
789293358,0,0.0,Low
787638408,0,0.0,Low
715974783,0,0.0001,Low
716134533,0,0.0,Low
708834483,1,1.0,Very High
780168333,0,0.0,Low
711557508,0,0.0,Low
772506858,0,0.0,Low
765692658,0,0.0,Low
720598308,1,0.9932,Very High
709912683,0,0.0,Low
815353083,1,0.9993,Very High
720093333,0,0.0,Low
717281658,0,0.0,Low
765731433,0,0.0,Low
712050933,1,0.4202,Medium
787361583,0,0.0013,Low
709921158,0,0.0,Low
714781908,0,0.0,Low
717592758,1,0.9999,Very High
821339433,0,0.0,Low
715174983,0,0.0,Low
710863308,0,0.0,Low
806824908,0,0.0001,Low
710592933,0,0.3948,Medium
771881283,0,0.0,Low
708687483,1,1.0,Very High
719147208,0,0.0,Low
709607733,0,0.0,Low
713184858,0,0.0,Low
719929758,0,0.9867,Very High
759127158,0,0.0,Low
780717483,0,0.0024,Low
708507483,0,0.0,Low
787617483,0,0.0,Low
816608808,0,0.1345,Low
716727258,0,0.0,Low
813890883,0,0.0,Low
768256908,1,0.993,Very High
811095483,0,0.0058,Low
720168558,0,0.0001,Low
719309133,0,0.0,Low
721451208,1,0.9997,Very High
772879158,0,0.0,Low
712934583,0,0.0,Low
710088483,0,0.0,Low
753534633,0,0.0005,Low
710932683,0,0.0,Low
714751158,1,0.9656,Very High
718109808,0,0.0,Low
713227233,0,0.0,Low
718342158,1,0.9003,Very High
804606033,0,0.0,Low
720755658,0,0.0,Low
711795633,0,0.719,High
716654808,1,0.9992,Very High
817616433,0,0.0,Low
716390958,1,0.9995,Very High
716564433,1,0.9996,Very High
719530158,0,0.0,Low
710621283,0,0.0,Low
716714733,0,0.0,Low
720921408,0,0.0,Low
789185508,0,0.0,Low
807014583,0,0.0,Low
721388283,0,0.0166,Low
716022258,1,0.9995,Very High
789362058,0,0.0,Low
771460158,0,0.0,Low
714147858,0,0.0,Low
708394908,0,0.0,Low
778433283,1,0.759,High
720637008,0,0.0021,Low
716877258,0,0.0,Low
812973708,0,0.0,Low
788760633,0,0.0,Low
718602708,0,0.0,Low
712365483,0,0.0,Low
789154833,0,0.0,Low
715849983,0,0.0,Low
780336258,0,0.0,Low
716567433,0,0.0,Low
713057658,0,0.0,Low
718191483,0,0.0,Low
811527933,1,0.9526,Very High
778617708,1,0.9707,Very High
785055108,0,0.0,Low
822961533,0,0.0,Low
709124883,0,0.0,Low
772574283,1,0.232,Medium
761240358,0,0.0,Low
708469533,0,0.0,Low
769927533,0,0.0,Low
718545033,0,0.0,Low
714972558,1,1.0,Very High
772204758,0,0.9283,Very High
709039533,0,0.0,Low
716492583,0,0.0,Low
766381908,0,0.0,Low
719109783,0,0.0,Low
796236258,0,0.0,Low
709700058,0,0.0004,Low
716905158,0,0.0,Low
718851783,0,0.0014,Low
709709283,1,1.0,Very High
711993258,0,0.0,Low
780105483,1,0.9999,Very High
718350033,0,0.0003,Low
715294083,1,1.0,Very High
710905908,0,0.3495,Medium
721387008,0,0.0001,Low
715411608,0,0.0001,Low
710598408,0,0.0,Low
718521258,0,0.0,Low
713138433,0,0.0001,Low
718819158,0,0.0,Low
718871358,0,0.0,Low
720186258,0,0.0,Low
710197308,0,0.0,Low
817086783,0,0.0003,Low
749211483,0,0.0,Low
789749433,0,0.0,Low
715082133,0,0.0,Low
714946908,0,0.0,Low
716711433,1,1.0,Very High
712429458,0,0.0,Low
708406083,0,0.0,Low
720029508,0,0.0,Low
709227033,0,0.0,Low
720846558,0,0.9999,Very High
716475183,0,0.0,Low
714296358,0,0.0,Low
719998233,0,0.0,Low
719217483,0,0.0,Low
720479058,0,0.0001,Low
779192283,0,0.0,Low
716385033,0,0.0,Low
711588708,1,1.0,Very High
714492783,1,0.9999,Very High
709192233,1,1.0,Very High
797998158,0,0.0001,Low
714021183,0,0.0,Low
780710433,0,0.0,Low
780068283,0,0.0,Low
719930658,0,0.0,Low
755593983,0,0.0,Low
770938533,0,0.0,Low
714121083,0,0.0455,Low
779210283,0,0.0,Low
709739283,0,0.0,Low
716230158,0,0.0,Low
708724908,0,0.0,Low
789025083,0,0.0,Low
713804058,0,0.0,Low
718791708,1,0.7318,High
785529708,0,0.0,Low
794528283,0,0.0,Low
794856033,0,0.0001,Low
712939533,0,0.0,Low
708178608,0,0.001,Low
716556258,0,0.0,Low
708404883,0,0.0014,Low
709742958,0,0.0,Low
772695033,1,0.9771,Very High
714850158,0,0.0,Low
708831858,1,1.0,Very High
718076733,0,0.0,Low
714336333,0,0.0,Low
780006783,1,0.9988,Very High
779741883,0,0.0,Low
780657708,0,0.0,Low
771342183,1,1.0,Very High
712901283,1,0.9444,Very High
802101858,0,0.0,Low
718473558,1,0.9937,Very High
743590608,0,0.0,Low
720146733,0,0.0,Low
788252358,0,0.0,Low
717740658,0,0.0,Low
714567708,0,0.0,Low
711208083,0,0.0,Low
709708233,1,0.9991,Very High
709957158,0,0.0,Low
828288333,0,0.0,Low
709178733,1,0.9963,Very High
721325133,0,0.0,Low
816606333,0,0.0002,Low
720454158,0,0.0002,Low
717444558,0,0.0,Low
816756783,0,0.0,Low
715474833,0,0.0,Low
718271958,0,0.0,Low
708924783,0,0.0,Low
717669483,0,0.2956,Medium
809360883,0,0.0,Low
717176508,0,0.0,Low
711571383,0,0.0,Low
713444058,0,0.0012,Low
713253858,1,1.0,Very High
719609433,0,0.0,Low
797234508,0,0.6029,High
714537258,0,0.0,Low
793412958,0,0.0,Low
714680208,0,0.0,Low
715240683,0,0.0,Low
803796708,1,1.0,Very High
717368208,1,0.99,Very High
802662858,0,0.0,Low
780206958,0,0.0,Low
779906658,0,0.0,Low
772341783,1,0.9996,Very High
711491283,0,0.0,Low
720211533,0,0.0,Low
715409733,1,1.0,Very High
710974308,0,0.0,Low
715732533,1,0.0288,Low
713722608,1,0.8988,Very High
709101258,1,0.9961,Very High
708588408,0,0.0,Low
721427358,1,0.8096,Very High
717099408,0,0.0,Low
715155033,0,0.0,Low
789586833,0,0.0,Low
709338633,1,0.9993,Very High
714106833,0,0.0,Low
741116058,0,0.0238,Low
813755658,0,0.0,Low
718855983,0,0.0,Low
711245433,1,1.0,Very High
814219008,0,0.0,Low
711916533,0,0.0,Low
715182108,0,0.0,Low
717078933,0,0.0001,Low
719491233,0,0.0006,Low
789520533,0,0.0,Low
714738033,0,0.0,Low
718576908,0,0.0,Low
715093383,0,0.0,Low
717195933,1,1.0,Very High
747107508,0,0.0,Low
717920583,0,0.0028,Low
710516283,0,0.0,Low
787593558,0,0.0001,Low
778747608,0,0.0,Low
714431058,0,0.0,Low
708801108,1,0.9998,Very High
715948833,0,0.0,Low
770667408,0,0.0,Low
823590483,0,0.0,Low
710635083,0,0.0014,Low
716408058,0,0.0,Low
713803158,0,0.0,Low
713593683,0,0.0001,Low
709339758,0,0.0,Low
789382758,1,0.9873,Very High
813427833,0,0.0,Low
717846108,0,0.0,Low
720968583,0,0.0,Low
721437333,1,1.0,Very High
709134333,0,0.0,Low
712630608,0,0.0,Low
712404483,0,0.0001,Low
717812133,0,0.0,Low
714926508,0,0.8982,Very High
771474108,0,0.0,Low
709774608,0,0.0,Low
718802283,0,0.0001,Low
711626658,1,1.0,Very High
789354783,0,0.0,Low
720486408,0,0.0,Low
717793983,1,0.9999,Very High
718582158,0,0.0,Low
713127708,0,0.0,Low
717112533,0,0.0,Low
713681433,0,0.0,Low
718846008,0,0.0,Low
714119283,1,0.9995,Very High
713056083,0,0.0,Low
718538958,0,0.0,Low
710353233,0,0.3311,Medium
713853858,0,0.0481,Low
710342508,0,0.0,Low
787563858,0,0.0,Low
799239033,1,1.0,Very High
710733183,0,0.0,Low
718489608,0,0.0,Low
758824608,0,0.0,Low
780984408,0,0.0,Low
814483608,1,1.0,Very High
708848208,0,0.0,Low
719713683,0,0.0,Low
715514133,1,0.8871,Very High
715955208,0,0.0,Low
794707083,1,0.998,Very High
